# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = eight_schools_ncp_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = eight_schools.data.R
# init = 2 (Default)
# random
#   seed = 483892929
# output
#   file = eight_schools_ncp.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_tilde.1,theta_tilde.2,theta_tilde.3,theta_tilde.4,theta_tilde.5,theta_tilde.6,theta_tilde.7,theta_tilde.8,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8
-4.49606,0.975446,0.314544,4,15,0,12.6168,13.9209,5.56509,1.84661,0.039542,0.130418,-1.0408,-1.19716,-0.25778,-0.20078,0.0856134,24.1975,14.141,14.6467,8.12873,7.25857,12.4863,12.8035,14.3973
-7.97228,0.9294,0.314544,4,15,0,10.1767,0.734486,0.907351,-1.37802,-0.0339456,-0.576354,1.72912,0.994975,-0.0502203,1.41074,-0.317097,-0.515857,0.703686,0.211531,2.3034,1.63728,0.688919,2.01452,0.446768
-7.415,0.821934,0.314544,4,15,0,21.394,12.8794,16.0188,0.753995,0.135107,0.674363,0.21468,0.405607,0.598174,-0.412338,-0.193275,24.9575,15.0436,23.6819,16.3183,19.3767,22.4614,6.27421,9.78333
-4.82809,1,0.314544,4,15,0,11.943,8.02212,2.42559,1.4388,-0.557913,0.131009,0.847276,-0.239273,-1.46565,-0.990728,0.0526073,11.5121,6.66885,8.33989,10.0773,7.44174,4.46705,5.61901,8.14972
-2.18467,1,0.314544,3,7,0,9.08786,9.25237,8.19901,1.48547,-0.365186,0.143298,-0.535482,-0.94058,-1.2012,0.584715,-0.277766,21.4318,6.25821,10.4273,4.86196,1.54055,-0.596263,14.0465,6.97497
-5.66407,0.938159,0.314544,4,15,0,7.87441,10.7318,2.05364,-1.82221,-1.10069,-0.625189,0.43537,0.0166535,0.0760092,-0.445775,-0.515774,6.98959,8.47134,9.44785,11.6259,10.766,10.8879,9.8163,9.67255
-5.98345,0.894102,0.314544,4,15,0,14.4329,6.87931,2.45202,-0.075255,0.69713,-1.21762,1.39435,-0.935328,0.562978,2.10284,0.32891,6.69479,8.58869,3.8937,10.2983,4.58587,8.25975,12.0355,7.68581
-1.80459,0.999406,0.314544,3,7,0,8.22004,5.96435,8.73663,1.75922,0.563018,-0.614772,0.106487,-0.426333,-0.859041,0.427501,0.587297,21.334,10.8832,0.593312,6.89469,2.23963,-1.54078,9.69926,11.0953
-5.69312,0.86924,0.314544,4,15,0,8.94215,6.77446,0.824211,-0.880036,-1.10445,0.0298124,0.994564,-1.36244,0.728855,0.582074,-0.347558,6.04912,5.86416,6.79903,7.59419,5.65152,7.37519,7.25421,6.488
-4.67032,0.991268,0.314544,4,15,0,8.62678,4.1807,3.92919,0.810368,-1.59384,0.999082,-0.535723,0.372552,-0.941496,0.168652,-0.0792698,7.36479,-2.08181,8.10628,2.07574,5.64453,0.481383,4.84336,3.86923
-4.55727,0.990079,0.314544,4,15,0,8.50956,8.16508,5.34872,0.323982,0.1804,1.85725,0.0323,-1.36928,-0.687905,1.15115,0.732624,9.89797,9.12999,18.099,8.33784,0.841194,4.48567,14.3223,12.0837
-3.22198,0.919513,0.314544,4,15,0,9.33186,4.80057,2.79414,-0.180116,-0.395735,-0.423442,-0.855019,-0.108701,0.813333,-0.5294,-0.158449,4.2973,3.69483,3.61741,2.41153,4.49684,7.07313,3.32135,4.35784
-2.25974,0.974348,0.314544,4,15,0,6.53653,7.10356,5.73555,0.682858,0.919513,-0.0419923,1.07718,-0.230965,-0.395324,0.86546,-0.367947,11.0201,12.3775,6.86271,13.2818,5.77885,4.83616,12.0674,4.99319
-7.82682,0.918149,0.314544,3,7,0,9.47645,12.0631,1.21609,-0.0331047,1.67191,-1.94899,-0.874491,-0.0966827,-0.568592,-0.665833,0.860261,12.0228,14.0963,9.69295,10.9996,11.9455,11.3716,11.2534,13.1093
-9.18619,0.989294,0.314544,3,7,0,11.2797,12.6695,0.66139,0.239542,1.81597,-1.84948,-1.71645,0.158782,0.0505526,-0.229938,-0.00659656,12.8279,13.8705,11.4463,11.5342,12.7745,12.7029,12.5174,12.6651
-7.26113,0.995332,0.314544,4,15,0,14.7339,-0.304633,2.67671,0.483724,-1.44338,1.42723,1.56667,-0.83704,-0.368835,0.72852,0.146819,0.990159,-4.16814,3.51565,3.8889,-2.54515,-1.2919,1.64541,0.0883593
-5.14568,0.998734,0.314544,4,15,0,11.6155,4.67209,4.26227,0.530712,1.83392,-1.25969,-0.875422,0.680628,0.390737,1.12675,0.558672,6.93412,12.4887,-0.697024,0.940809,7.57311,6.33751,9.4746,7.0533
-10.3307,0.948936,0.314544,4,15,0,15.202,14.6611,5.41307,0.363861,-1.81403,2.13061,-0.486768,-2.19569,-1.43589,-0.699014,-0.783989,16.6307,4.84164,26.1943,12.0262,2.77569,6.88855,10.8773,10.4173
-6.58016,0.997018,0.314544,3,7,0,13.0863,13.7167,5.17843,0.814294,-1.9475,0.346599,-1.31458,-1.92872,-0.562659,-0.175998,0.576894,17.9335,3.63171,15.5116,6.90929,3.729,10.803,12.8053,16.7041
-8.90569,0.869473,0.314544,4,15,0,12.7112,1.7523,1.25386,-0.33886,2.30976,-0.95902,1.33052,1.5765,0.0256572,0.926264,-0.598555,1.32742,4.64843,0.549822,3.4206,3.72902,1.78447,2.91371,1.0018
-11.9196,0.928423,0.314544,3,7,0,19.8867,0.418511,1.68461,0.315638,2.86791,-1.15382,1.52371,1.933,0.610775,0.940274,-1.0048,0.950235,5.2498,-1.52522,2.98536,3.67486,1.44742,2.0025,-1.27418
-10.6018,0.998626,0.314544,3,7,0,14.6312,4.52019,2.24507,-0.648857,2.73488,-0.59531,1.8672,1.82144,0.842556,0.862913,-0.281613,3.06345,10.6602,3.18367,8.71219,8.60944,6.41178,6.45749,3.88795
-7.90865,0.997583,0.314544,4,15,0,16.9019,2.02816,5.71116,1.61579,0.224251,-1.1073,0.911055,0.60687,-0.311386,1.19077,-2.69627,11.2562,3.30889,-4.29582,7.23134,5.49409,0.249784,8.82885,-13.3707
-9.40956,0.984757,0.314544,4,15,0,14.8192,3.98044,3.01148,0.671408,2.05497,-0.25476,-1.48345,1.15357,0.043414,1.15333,-2.3455,6.00237,10.1689,3.21324,-0.486918,7.45439,4.11118,7.45366,-3.08298
-8.61648,1,0.314544,3,7,0,12.1729,2.76106,3.09077,0.472227,1.73152,-0.0996166,-1.45907,1.33867,-0.325651,1.28693,-2.06373,4.22061,8.1128,2.45317,-1.7486,6.89858,1.75455,6.73865,-3.61744
-5.86111,0.981582,0.314544,3,7,0,14.2399,2.93358,2.0647,0.995591,0.124778,-0.174037,1.81813,0.904268,1.05873,-0.329134,-0.725803,4.98918,3.19121,2.57425,6.68747,4.80063,5.11954,2.25402,1.43501
-4.00345,0.998172,0.314544,3,7,0,6.69291,5.81646,2.25947,0.472193,0.0565779,-0.114123,1.49124,0.843139,0.674275,-0.183334,-0.415406,6.88337,5.9443,5.55861,9.18587,7.72151,7.33996,5.40223,4.87787
-2.30031,0.994026,0.314544,4,15,0,5.38696,7.87654,4.8307,0.234064,-0.196997,-0.670453,-0.128998,-1.25377,-0.471509,1.36135,0.5026,9.00724,6.92491,4.63779,7.25339,1.81995,5.59883,14.4528,10.3045
-3.27126,0.986935,0.314544,3,7,0,5.33457,5.07797,3.73824,-0.473697,-0.266195,-1.46802,-0.684451,-0.468167,-0.545223,0.688875,-0.379554,3.30717,4.08287,-0.409856,2.51933,3.32785,3.03979,7.65315,3.6591
-2.84187,0.960714,0.314544,4,15,0,10.8743,12.0006,7.18573,0.999782,0.0781023,0.865133,0.366078,-0.743897,-0.229704,-0.176007,0.23316,19.1848,12.5618,18.2172,14.6311,6.65517,10.35,10.7359,13.676
-3.79433,0.977148,0.314544,4,15,0,6.41291,5.06211,5.78086,0.23635,-0.158688,-2.21978,-0.63121,-0.568734,-0.611827,0.838996,0.0351618,6.42842,4.14476,-7.77015,1.41318,1.77434,1.52523,9.91223,5.26538
-5.12734,0.963746,0.314544,4,15,0,8.89787,2.50405,5.0405,0.807939,0.734985,1.51489,1.04609,0.0710997,0.561134,0.382474,1.72984,6.57646,6.20874,10.1398,7.77688,2.86242,5.33244,4.43191,11.2233
-3.54404,0.951621,0.314544,4,15,0,12.4081,5.30399,4.13615,-1.29827,0.824715,-0.64311,-0.618082,-0.718996,-0.042371,0.219968,-0.0691771,-0.0658596,8.71514,2.64398,2.7475,2.33011,5.12873,6.21381,5.01786
-5.27882,0.952861,0.314544,4,15,0,8.36779,4.87446,0.757387,-0.32223,-0.178094,0.652574,-0.279285,1.80538,0.192028,-0.0324168,-0.527979,4.63041,4.73957,5.36871,4.66293,6.24183,5.0199,4.84991,4.47458
-6.26987,0.993643,0.314544,4,15,0,8.37278,6.15106,4.10198,0.0927961,-1.51758,-0.928521,1.07847,0.344894,-0.936828,0.98944,1.97506,6.53171,-0.0740262,2.34228,10.5749,7.56581,2.30821,10.2097,14.2527
-6.46595,0.878567,0.314544,4,15,0,16.8507,2.90631,2.77403,-0.462154,-1.63566,-0.364731,0.771625,-0.247277,-1.12255,0.934948,1.73882,1.62428,-1.63107,1.89453,5.04682,2.22036,-0.207671,5.49989,7.72985
-3.97963,0.998126,0.314544,3,7,0,9.48435,3.91274,3.0363,-1.11848,-0.251206,0.481056,1.12593,-0.404466,-0.905977,0.439803,0.125518,0.516696,3.15001,5.37337,7.33139,2.68466,1.16193,5.24812,4.29385
-7.09596,0.953443,0.314544,3,7,0,10.6685,9.81489,4.06711,0.0667167,1.30329,-1.0434,2.03216,-0.316221,-1.00545,0.594071,1.55492,10.0862,15.1155,5.57125,18.0799,8.52878,5.72563,12.231,16.1389
-4.69019,0.982,0.314544,4,15,0,12.0262,7.05612,3.42251,0.852276,0.0131849,1.19453,-0.351989,-1.60175,1.17108,0.970195,-0.328029,9.97304,7.10125,11.1444,5.85144,1.57413,11.0642,10.3766,5.93344
-4.46905,0.997599,0.314544,4,15,0,7.83049,6.86359,5.3188,-0.139003,-0.856254,-1.16246,-1.48543,0.0667762,0.448079,1.25203,0.768661,6.12427,2.30935,0.680688,-1.0371,7.21876,9.24684,13.5229,10.9519
-4.71057,0.926849,0.314544,4,15,0,8.4023,9.12021,4.58861,1.61129,0.481316,1.03688,0.926957,-1.38319,-0.998779,-0.288555,-0.0480928,16.5138,11.3288,13.878,13.3737,2.77331,4.53721,7.79615,8.89953
-5.98845,0.980703,0.314544,4,15,0,8.88753,5.78341,4.16534,-0.74219,-1.22053,-1.37408,-0.148104,1.22592,0.81809,1.29718,0.292499,2.69193,0.699479,0.0598859,5.1665,10.8898,9.19103,11.1866,7.00176
-4.26725,0.959516,0.314544,4,15,0,10.5056,6.99965,3.14649,-0.648877,-0.481781,0.341754,0.600325,0.848161,-0.598389,-1.10232,0.326229,4.95797,5.48374,8.07498,8.88857,9.66838,5.11683,3.53123,8.02613
-4.29299,0.978798,0.314544,4,15,0,8.43517,5.2266,6.23385,1.15012,1.02243,-0.490049,-0.338581,-1.50481,1.00822,1.34173,-0.682256,12.3963,11.6003,2.17171,3.11594,-4.15418,11.5117,13.5907,0.973516
-6.81759,0.968991,0.314544,3,7,0,9.73144,5.68631,4.42981,1.22452,1.50415,-1.09091,-1.36713,-2.04359,0.825093,0.599067,-0.3904,11.1107,12.3494,0.853804,-0.369805,-3.36643,9.34131,8.34006,3.95691
-6.14748,0.979576,0.314544,4,15,0,10.7274,11.351,4.53036,-1.27419,-1.15389,-0.0836869,1.24279,0.190219,-1.12336,0.69535,0.979933,5.57844,6.12345,10.9719,16.9813,12.2127,6.26177,14.5012,15.7904
-6.06604,0.995817,0.314544,4,15,0,10.8119,3.75694,1.91707,0.00714405,0.884221,0.781009,-0.291364,1.42552,-1.29739,0.478105,1.47664,3.77064,5.45205,5.25419,3.19838,6.48976,1.26975,4.6735,6.58777
-6.30879,0.992434,0.314544,4,15,0,11.3123,9.78118,4.21343,1.59781,-0.944602,-0.665819,0.673354,-2.06555,0.932756,-0.299827,-0.973034,16.5134,5.80117,6.9758,12.6183,1.07813,13.7113,8.51788,5.68137
-7.66044,0.994161,0.314544,4,15,0,12.7385,15.0473,6.2088,-0.832454,0.227179,-0.11507,-1.20524,0.524919,-2.05547,0.669625,0.840006,9.87876,16.4578,14.3328,7.56422,18.3064,2.28531,19.2049,20.2627
-7.20411,0.97984,0.314544,4,15,0,13.4554,11.366,3.57001,1.34054,-0.625065,0.259007,-0.0870197,-0.840711,-2.52731,0.87215,1.52494,16.1518,9.13455,12.2907,11.0554,8.36469,2.3435,14.4796,16.8101
-5.49654,0.992522,0.314544,4,15,0,15.299,10.3838,4.61419,0.192614,-0.259384,-2.10984,-0.385827,-0.648927,1.07437,-0.755815,-0.726055,11.2726,9.18697,0.648628,8.60354,7.38954,15.3411,6.89634,7.03366
-8.2847,0.941819,0.314544,4,15,0,12.2816,10.7744,0.487794,-0.688007,-0.610016,-1.61433,0.556173,0.619469,1.55219,0.360523,1.35754,10.4388,10.4768,9.9869,11.0457,11.0765,11.5315,10.9502,11.4366
-4.62134,1,0.314544,3,7,0,10.5662,7.10524,1.17617,0.315325,0.255759,-0.0570496,-1.25788,-1.4194,0.616748,-0.391844,0.453738,7.47611,7.40605,7.03814,5.62577,5.43579,7.83064,6.64436,7.63891
-4.64755,0.982421,0.314544,4,15,0,9.85772,8.70647,1.38775,0.242965,-0.776437,-0.831236,-0.312102,-0.83245,1.26936,-0.616963,0.527473,9.04365,7.62898,7.55293,8.27336,7.55125,10.468,7.85029,9.43847
-4.07178,0.981266,0.314544,4,15,0,8.59954,5.9281,6.23391,0.719121,1.11109,0.570547,0.704243,0.388606,-1.16309,1.73656,-0.263243,10.411,12.8545,9.48485,10.3183,8.35064,-1.32249,16.7536,4.28707
-2.78731,0.918632,0.314544,4,15,0,8.49341,7.07475,5.13204,-0.357889,-0.28051,-1.15421,-0.255929,-0.452124,-1.22954,0.460095,-0.729354,5.23806,5.63517,1.15131,5.76132,4.75444,0.764698,9.43598,3.33168
-3.87179,0.989953,0.314544,4,15,0,6.21129,6.82408,5.27974,1.08256,0.635801,0.995007,0.423997,0.260745,1.15633,0.433892,0.854104,12.5397,10.1809,12.0775,9.06268,8.20075,12.9292,9.11492,11.3335
-3.11517,0.996651,0.314544,4,15,0,6.43207,9.51724,3.1159,0.404588,0.209124,0.851658,-0.138298,-0.863077,0.894269,0.139454,-0.314361,10.7779,10.1689,12.1709,9.08632,6.82798,12.3037,9.95177,8.53772
-4.25749,0.949026,0.314544,4,15,0,9.82056,-1.39755,5.54492,0.73658,0.588998,-1.16769,0.534502,0.434538,-0.969389,1.10558,0.539864,2.68672,1.86839,-7.87228,1.56621,1.01192,-6.77273,4.7328,1.59595
-6.3994,0.968646,0.314544,3,7,0,11.0158,-1.82768,8.06044,0.519155,1.59596,-0.0793898,0.58383,1.38335,-1.04487,0.901642,1.35448,2.35694,11.0364,-2.4676,2.87825,9.32274,-10.2498,5.43995,9.09006
-8.34187,0.984619,0.314544,3,7,0,12.3927,-5.35354,6.73856,-0.598911,2.07521,-0.112405,0.280611,1.19061,0.561677,1.9208,0.245849,-9.38934,8.6304,-6.11099,-3.46262,2.66946,-1.56865,7.58989,-3.69687
-2.18078,0.987977,0.314544,3,7,0,9.50528,0.207618,10.8674,0.271952,0.925367,0.18136,0.640768,-0.617253,0.444627,0.793537,-0.271159,3.16303,10.2639,2.17852,7.17109,-6.5003,5.03954,8.83128,-2.73916
-9.68149,0.912333,0.314544,3,7,0,11.5683,-4.98725,3.22118,0.547239,1.13803,-0.334245,2.24739,0.587827,-0.518175,1.89428,-0.610853,-3.2245,-1.32147,-6.06391,2.25198,-3.09376,-6.65638,1.11457,-6.95492
-3.98294,1,0.314544,4,15,0,13.7636,9.80804,2.91756,0.0732941,1.1226,-0.506089,-0.480965,-0.0729754,0.671057,-0.964402,-0.224575,10.0219,13.0833,8.3315,8.4048,9.59513,11.7659,6.99435,9.15283
-4.92505,0.949333,0.314544,3,7,0,9.19419,0.814817,2.19732,1.68192,0.806643,-0.126197,0.150109,0.210146,0.113425,-0.411314,0.954441,4.51052,2.58727,0.537521,1.14465,1.27658,1.06405,-0.0889711,2.91203
-3.22381,0.9921,0.314544,4,15,0,7.34089,8.09895,5.46522,0.349667,-0.196516,-1.267,-0.211392,-0.229269,1.22579,1.01023,-0.36221,10.01,7.02495,1.17453,6.94365,6.84595,14.7982,13.6201,6.11939
-5.35919,0.971531,0.314544,3,7,0,7.99765,4.99535,7.67178,0.843103,-0.303506,-0.826606,-1.59011,-1.48345,-0.219066,1.23226,1.44205,11.4634,2.66692,-1.34619,-7.20363,-6.38535,3.31472,14.449,16.0584
-9.15025,0.899087,0.314544,4,15,0,12.8316,3.36863,2.89759,1.12169,0.700879,-1.96386,-1.57231,0.336818,0.333883,1.72782,2.1961,6.61882,5.39949,-2.32184,-1.18728,4.34459,4.33609,8.37514,9.73202
-10.9053,1,0.314544,3,7,0,14.958,3.13353,8.72934,1.96876,1.49811,-2.18695,-1.94648,-0.20171,0.60859,1.17711,1.55849,20.3195,16.211,-15.9571,-13.858,1.37274,8.44612,13.4089,16.7381
-5.9511,1,0.314544,4,15,0,15.7465,3.03182,2.7654,0.045958,2.17337,-0.412581,-0.975111,-1.34805,0.0266175,0.720036,0.647616,3.15891,9.04205,1.89087,0.335245,-0.696067,3.10542,5.023,4.82273
-5.03887,0.966158,0.314544,4,15,0,11.0204,11.4498,1.63253,0.779482,-1.15717,0.0911266,1.34739,0.128346,0.368254,-0.214291,-0.0371556,12.7223,9.56065,11.5985,13.6494,11.6593,12.0509,11.0999,11.3891
-5.99311,0.976206,0.314544,3,7,0,8.7027,10.3815,0.613774,1.36539,-1.18299,-0.933141,0.174889,-0.929634,-0.218546,-0.0678358,0.282453,11.2195,9.65538,9.80873,10.4888,9.81089,10.2473,10.3398,10.5548
-9.42398,0.960731,0.314544,3,7,0,11.764,8.56153,7.17311,0.31258,-0.639519,-0.322947,2.09916,0.762871,0.139289,-1.76237,-0.235445,10.8037,3.97419,6.24499,23.6191,14.0337,9.56066,-4.08014,6.87266
-6.47933,0.812805,0.314544,4,15,0,13.9837,6.21211,0.3011,0.843499,0.168354,0.332136,-0.563492,-0.248068,-0.42148,-1.04587,1.68486,6.46608,6.2628,6.31211,6.04244,6.13741,6.0852,5.89719,6.71942
-7.09322,0.996753,0.314544,4,15,0,10.1421,7.40896,0.0891046,0.553677,1.16876,1.02044,-0.892186,-0.147832,0.535807,-0.256284,-0.447385,7.4583,7.5131,7.49989,7.32946,7.39579,7.4567,7.38612,7.3691
-14.3392,0.927684,0.314544,4,15,0,18.875,10.6867,0.0449616,2.68843,-1.45591,-0.0339925,-1.16556,0.995327,-1.43832,1.10491,1.06079,10.8076,10.6213,10.6852,10.6343,10.7315,10.622,10.7364,10.7344
-11.3949,1,0.314544,3,7,0,16.8616,5.94249,0.0473479,2.44969,-1.095,1.20172,-1.07204,0.906996,-0.731593,0.412767,0.37507,6.05848,5.89065,5.99939,5.89173,5.98544,5.90785,5.96204,5.96025
-14.5059,0.972375,0.314544,3,7,0,16.8679,3.16629,0.031369,2.76382,-0.360957,2.01401,-1.03907,1.31255,-0.638275,0.466018,0.900951,3.25299,3.15497,3.22947,3.13369,3.20746,3.14627,3.18091,3.19455
-10.3472,0.995966,0.314544,4,15,0,18.13,6.56513,0.123489,-2.18682,-1.25571,-1.16294,0.987426,-1.09819,-0.150197,-0.773942,-0.859838,6.29508,6.41006,6.42152,6.68707,6.42952,6.54658,6.46956,6.45895
-6.89712,0.960306,0.314544,3,7,0,16.3195,4.88051,0.15449,0.6938,-0.827293,-0.226149,-0.560767,-0.868381,1.02358,-0.635168,-0.94421,4.9877,4.7527,4.84557,4.79388,4.74635,5.03864,4.78238,4.73464
-3.38775,0.991299,0.314544,4,15,0,9.76915,8.08789,17.4861,0.616986,-0.0503823,0.674739,0.779228,-0.323449,-0.905776,0.726995,0.844064,18.8766,7.20689,19.8865,21.7136,2.43201,-7.75064,20.8002,22.8473
-4.87772,0.993095,0.314544,4,15,0,8.34899,3.00787,0.560943,-0.256257,0.101051,-1.00029,-0.25438,0.827914,0.661291,0.0288702,-0.362438,2.86412,3.06455,2.44676,2.86517,3.47228,3.37881,3.02406,2.80456
-5.13602,0.97429,0.314544,4,15,0,11.0076,14.1091,4.80511,-1.08972,-0.780561,-0.310399,-0.0387815,0.146775,0.493179,0.445818,0.65778,8.87288,10.3584,12.6176,13.9227,14.8144,16.4789,16.2513,17.2698
-4.61981,0.952852,0.314544,4,15,0,11.5275,14.6508,2.86283,-0.0423385,0.176438,0.30208,-0.713162,-0.316751,0.557755,0.357235,-0.535373,14.5295,15.1559,15.5156,12.6091,13.744,16.2475,15.6735,13.1181
-4.73296,0.984446,0.314544,4,15,0,7.6216,6.8436,6.29976,-0.2864,0.799898,0.0342352,-1.19369,-0.811118,-0.104772,0.483843,-1.9214,5.03935,11.8828,7.05927,-0.676376,1.73375,6.18356,9.89169,-5.26074
-4.24123,0.931819,0.314544,4,15,0,13.8818,5.36541,7.66197,1.38757,0.754696,-0.0796688,1.6974,0.354787,0.206809,0.955747,1.10983,15.9969,11.1479,4.75499,18.3708,8.08378,6.94998,12.6883,13.8689
-3.54549,0.999133,0.314544,4,15,0,6.97644,7.48013,6.28085,0.307443,-0.91073,-0.346816,-1.39638,-0.988004,-1.24706,0.0205232,-0.106634,9.41113,1.75997,5.30183,-1.29031,1.27463,-0.35246,7.60903,6.81038
-2.49539,0.996724,0.314544,4,15,0,5.8016,13.4922,10.8827,1.00615,-0.233858,-0.147544,-0.814871,-1.26941,-1.28688,0.413492,0.241662,24.4419,10.9471,11.8865,4.62413,-0.322552,-0.512645,17.9921,16.1221
-6.82499,0.810701,0.314544,4,15,0,11.3517,-3.5934,6.35415,0.228673,1.11128,0.268594,2.23795,0.945349,0.208574,0.411731,0.703059,-2.14038,3.46782,-1.88672,10.6268,2.41349,-2.26809,-0.977198,0.873942
-3.31462,0.992288,0.314544,3,7,0,8.37399,-3.76372,11.6978,0.0297356,1.04652,0.498726,0.758365,-0.0257061,0.109103,1.29791,0.901382,-3.41588,8.47823,2.07028,5.1075,-4.06443,-2.48745,11.419,6.78047
-3.6979,0.902067,0.314544,4,15,0,9.33937,1.63665,6.2485,0.591815,1.58023,-0.0293109,-0.0727803,-0.598053,-1.21341,1.16604,0.0037816,5.33461,11.5107,1.4535,1.18189,-2.10028,-5.94533,8.92267,1.66028
-3.62551,0.997737,0.314544,3,7,0,5.51623,0.0623428,6.09736,0.572059,1.17103,-0.0383537,-0.570767,-0.0171715,-1.06723,0.812963,-0.288936,3.55039,7.20253,-0.171513,-3.41783,-0.0423581,-6.44495,5.01927,-1.6994
-1.47781,1,0.314544,3,7,0,4.90384,8.43778,5.6824,0.0535326,-0.117997,-0.61355,-0.758828,-0.172576,-0.0997895,0.640579,0.381671,8.74198,7.76728,4.95135,4.12582,7.45714,7.87074,12.0778,10.6066
-3.60393,1,0.314544,2,3,0,5.88658,9.68924,23.2472,0.0609905,-0.146372,-0.500812,-0.770944,-0.264666,-0.867286,-0.320108,0.026745,11.1071,6.28649,-1.95325,-8.23306,3.53648,-10.4727,2.24762,10.311
-2.31791,0.999723,0.314544,4,15,0,8.27594,9.02645,8.74229,1.10455,0.692495,-0.776529,-0.247176,0.114429,-1.03299,0.423235,-0.628854,18.6827,15.0804,2.23781,6.86556,10.0268,-0.00424755,12.7265,3.52882
-4.00532,0.993954,0.314544,4,15,0,6.1158,9.01852,2.14514,-0.287606,-1.31584,-0.0191554,-0.417438,-0.993205,0.492559,-0.0029998,0.919595,8.40156,6.19586,8.97742,8.12305,6.88796,10.0751,9.01208,10.9912
-4.76806,0.961749,0.314544,4,15,0,10.1505,4.21164,3.59482,2.44756,0.764193,-0.595765,0.429898,-0.165454,0.757489,-0.147472,-0.0876926,13.0102,6.95878,2.06997,5.75705,3.61686,6.93468,3.6815,3.8964
-6.47701,0.982977,0.314544,4,15,0,9.9759,6.1059,3.20485,-0.916074,-0.0133254,0.318952,-1.74282,-1.7198,1.36317,-0.115872,0.0691687,3.17002,6.06319,7.12809,0.520436,0.594183,10.4747,5.73454,6.32757
-5.60921,0.998563,0.314544,4,15,0,10.9608,15.1727,13.4651,0.564346,0.164955,-0.840432,0.919308,-1.23951,-1.51512,0.658253,-0.650292,22.7717,17.3939,3.85622,27.5513,-1.51745,-5.22858,24.0362,6.41648
-3.65518,0.934738,0.314544,3,7,0,8.80197,13.0932,4.0221,0.0642424,0.00972166,-1.11442,-0.383034,-0.13892,-0.409232,1.0101,0.597073,13.3516,13.1323,8.61092,11.5526,12.5345,11.4472,17.1559,15.4947
-6.77542,0.994381,0.314544,4,15,0,9.55901,1.07589,5.41763,0.401653,0.171069,2.40543,0.525992,0.656997,-0.583644,-0.544418,0.304995,3.2519,2.00268,14.1077,3.92552,4.63526,-2.08608,-1.87357,2.72824
-9.73887,0.896527,0.314544,4,15,0,17.1843,11.9179,0.127702,-0.0295823,-0.56588,-2.63878,-0.24751,-0.542647,0.564451,0.471541,-0.187967,11.9141,11.8457,11.5809,11.8863,11.8486,11.99,11.9781,11.8939
-5.63492,0.997951,0.314544,4,15,0,12.2255,7.7009,0.565292,0.0364659,0.585068,0.0649085,-0.853321,-0.0300963,-0.209518,0.623489,-1.83719,7.72151,8.03163,7.73759,7.21852,7.68389,7.58246,8.05335,6.66235
-4.62652,0.987248,0.314544,4,15,0,8.72853,9.88504,6.50673,-0.755638,1.53964,0.550525,0.0501342,0.104989,-0.90489,0.0930156,-0.0492298,4.96831,19.903,13.4672,10.2113,10.5682,3.99716,10.4903,9.56472
-3.70199,0.694029,0.314544,4,15,0,11.3187,5.35168,2.21642,-0.208309,-0.963458,0.0174356,1.00508,0.927522,0.319536,0.135421,-0.117985,4.88998,3.21626,5.39033,7.57936,7.40746,6.05991,5.65183,5.09018
-7.28354,0.959165,0.314544,4,15,0,10.1057,4.64188,3.14458,-0.603099,2.00213,0.857255,1.46154,0.575798,0.975844,1.62715,0.04285,2.74539,10.9377,7.33759,9.23781,6.45252,7.7105,9.75859,4.77663
-6.56498,0.964187,0.314544,4,15,0,13.9583,1.59474,4.69803,-0.057144,-0.867623,-1.71286,-0.945265,-0.796063,-1.22372,0.393684,1.18089,1.32628,-2.48137,-6.45233,-2.84614,-2.14518,-4.15431,3.44428,7.1426
-3.11682,0.997561,0.314544,3,7,0,8.43325,11.4057,5.28176,0.230779,-1.17676,-1.06087,0.528113,-0.163353,0.0432282,0.0443197,0.225835,12.6246,5.19031,5.80242,14.1951,10.5429,11.634,11.6398,12.5985
-5.61047,0.879213,0.314544,3,7,0,12.9743,13.5192,13.3476,-0.22969,-0.673135,0.040375,-0.683778,-0.199607,-0.0139009,-0.0143406,1.86354,10.4534,4.53447,14.0581,4.39241,10.8549,13.3337,13.3278,38.393
